UID,Price,Type,Title,Links,Sub Heading
2536,$600,Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID675169,Blk 218 Jurong East - $600 for 1 guy ; $800 for 2 guys (WiFi) 
2537,"$1,200",Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID675168,1 min walk Toa Payoh MRT - $1000 for 1 pax (any gender) ; $1200 for couple / 2 ladies 
2538,"$1,000",Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID675167,1 min walk Toa Payoh MRT - $1000 for 1 pax (any gender) ; $1200 for couple / 2 ladies 
2539,"$1,400",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675166,2 x renovated room @ Blk 119d Kim Tian Road - $1400 for 1 lady (Aircon + WiFi) 
2540,"$1,400",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID675164,2 x renovated room @ Blk 119d Kim Tian Road - $1400 for 1 lady (Aircon + WiFi) 
2541,"$1,000",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID675163,Blk 625B Tampines - $1000 for 1 guy (Aircon + WiFi) 
2542,"$1,000",Room for Rent , Serangoon,https://rentinsingapore.com.sg/rooms-for-rent/ID675162,3 mins walk AMK MRT - lady environment - Blk 716 AMK - $1000 for 1 lady 
2543,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID675161,3 mins walk AMK MRT - lady environment - Blk 716 AMK - $1000 for 1 lady 
2544,$450,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID675160,Share room @ Blk 255 Ang Mo Kio - $450 for 1 guy (WiFi) - indian house
2545,$700,Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID675159,Blk 611 Ang Mo Kio - $700 for 1 guy (Wifi) 
2546,$700,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID675158,Blk 611 Ang Mo Kio - $700 for 1 guy (Wifi) 
2547,$750,Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID675157,Blk 283 Bt Batok - $750 for 1 lady (WiFi) 
2548,$650,Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID675156,"Blk 229 Pasir Ris - $650 for 1 guy with WiFi, no aircon "
2549,"$1,500",Room for Rent , Queenstown,https://rentinsingapore.com.sg/rooms-for-rent/ID675155,"5 mins walk Queenstown MRT , bright & windy - 1 GUY (aircon + wifi) - MASTER ROOM"
2550,"$2,900",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675230,"Privacy, no owner, Huge Master room at UE Square, Near Fort Canning Mrt"
2551,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675229,Good layout 4br + 1maid's with Private lift 3186sqft at Ardmore Residences
2552,"$6,000",Whole Unit , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID675228,4bedrooms at Hedges Park Condominium with Huge Patio and Nice Pool View
2553,"$9,999",Whole Unit , Sentosa,https://rentinsingapore.com.sg/rooms-for-rent/ID675227,"Beautiful Sea & Pool view with nice huge patio , 4+1bedroom, The Coast"
2554,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675226,"4 bedrooms Duplex, Jacuzzi at Balcony with Sky Garden at The Oliv @ Balmoral"
2555,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675225,"Nice layout Penthouse 5Bedrooms + 1 Family beside CBD, Mrt, Clarke Quay, Aspen Heights"
2556,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675224,"PentHouse 2 storey, Duplex, Sky Terrace, Roof top pool, Jacuzzi, Out door patio , 4bedroom + Family"
2557,"$5,500",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675223,2Bedroom + 2Bathroom + S + 2 Good size Balcony at The Peak @ Cairnhill II
2558,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID675222,"3 Storey Bungalow House with Private Lift, 5 Bedrooms En-Suite"
2559,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID675221,"7bedrooms with Private Pool at Goodwood Crescent, near CBD/Town area"
2560,"$1,000",Room for Rent , Sengkang,https://rentinsingapore.com.sg/rooms-for-rent/ID675244,Common Room Available near Sengkang MRT
2561,"$1,600",Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID675240,"607 Senja Road, near Bukit Panjang MRT, Master Room, for rent"
2562,"$3,800",Whole Unit , Changi,https://rentinsingapore.com.sg/rooms-for-rent/ID675209,Spacious and Clean 2 Bedder Condo @ Changi for Rent
2563,$900,Room for Rent , Rochor,https://rentinsingapore.com.sg/rooms-for-rent/ID675237,"2mins walk to Jalan Besar Mrt, Common room at Veerasamy Road, Near Mrt, Bugis, Foods etc..."
2564,$700,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID675236,"Good size common room, 3mins walk to Fajar Lrt, food courts, supermarket"
2565,"$1,500",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID675235,"Female environment, Common rm with attached bathroom at D'Nest, 7mins walk Mrt"
2566,"$1,450",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID675234,"Female environment, Nice Pool view Common room at D'Nest, 7mins walk to Pasir Ris Mrt/ Shopping Mall"
2567,"$3,600",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675233,"No owner, Huge Master rm w good size balcony & attached bathrm, Video Tour available on request"
2568,"$1,800",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675232,"No owner, Expat Common room at One Devonshire near Somerset Mrt"
2569,"$1,900",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675231,"Privacy, no owner, common room at UE Square, Near Fort Canning Mrt"
2570,$650,Room for Rent , Kallang,https://rentinsingapore.com.sg/rooms-for-rent/ID675121,Room for Rent in Boon Keng
2571,$740,Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID675125,Lovely private Woodlands Room
2572,"$6,350",Whole Unit , Pasir Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID675087,Whole Unit @Dashliving Estrella
2573,"$4,520",Whole Unit , Farrer Park,https://rentinsingapore.com.sg/rooms-for-rent/ID675084,Studio Unit @ Dashliving Kinta
2574,"$4,270",Whole Unit , Farrer Park,https://rentinsingapore.com.sg/rooms-for-rent/ID675079,Whole Unit @ Dashliving Kinta
2575,"$6,350",Whole Unit , Paya Lebar,https://rentinsingapore.com.sg/rooms-for-rent/ID675081,Whole Unit @ Dashliving Versilia
2576,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID675198,Renovated room @ Blk 428 AMK - $1000 /1 guy (Aircon + WiFi)
2577,$600,Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID675197,Blk 218 Jurong East - $600 for 1 guy ; $800 for 2 guys (WiFi) 
2578,$800,Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID675196,Blk 218 Jurong East - $600 for 1 guy ; $800 for 2 guys (WiFi) 
2579,$600,Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID675195,Blk 218 Jurong East - $600 for 1 guy ; $800 for 2 guys (WiFi) 
2580,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID675756,"7bedrooms with Private Pool at Goodwood Crescent, near CBD/Town area"
2581,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675755,"SkyPark @ Somerset, Bungalow in the Sky Duplex with Sky Garden 4bedrooms"
2582,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675754,Penthouse 2Bedroom + 2Bathroom + 2 Good size Balcony at The Peak @ Cairnhill II
2583,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675753,"Prime Location, Lloyd Sixtyfive, 3bedrooms Loft with high ceiling, Good size Balcony"
2584,"$1,200",Room for Rent , Simei,https://rentinsingapore.com.sg/rooms-for-rent/ID665048,"NEAR MRT, EXPO, CHANGI AIRPORT, BIG CLEAN COMMON ROOM"
2585,"$1,000",Room for Rent , Paya Lebar,https://rentinsingapore.com.sg/rooms-for-rent/ID650046,Common room 
2586,"$1,200",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID675722,Ensuite room at Oasis @ elias for rent! Aircon wifi! 
2587,"$1,300",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID675715,Master bed room is available to move in immediately @jurong east
2588,"$1,000",Room for Rent , Sengkang,https://rentinsingapore.com.sg/rooms-for-rent/ID675718,all are welcome
2589,"$1,200",Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID675707,Master Room at Blk 103 Jalan Rajah. Near to Toa Payoh MRT!( FEMALE ONLY) NO AGENT FEE
2590,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675220,"3bedrooms Loft with high ceiling, Good size Balcony, Lloyd Sixtyfive at Prime Location"
2591,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675219,"SkyPark @ Somerset, Bungalow in the Sky Duplex with Sky Garden 4bedrooms"
2592,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675218,Penthouse 2Bedroom + 2Bathroom + 2 Good size Balcony at The Peak @ Cairnhill II
2593,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675217,"Prime Location, Lloyd Sixtyfive, 3bedrooms Loft with high ceiling, Good size Balcony"
2594,"$3,500",Whole Unit , Macpherson,https://rentinsingapore.com.sg/rooms-for-rent/ID675211,❤️💕❤️2bedroom Unit-Bk 58 Circuit Rd(MRT) $3500 all races❤️💕❤️
2595,$845,Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID675077,Common. Bedroom at Yishun Condo
2596,"$1,100",Room for Rent , Marsiling,https://rentinsingapore.com.sg/rooms-for-rent/ID674964,Common room
2597,"$1,100",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID674961,Room with Own Toilet at Grande Vista Condo
2598,"$1,250",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID675074,Ivory Heights - No Agent Fees - Jurong 
2599,"$1,350",Room for Rent , Farrer Park,https://rentinsingapore.com.sg/rooms-for-rent/ID675116,Room on Rent(including utilities) - Farrer Park (Central) SGD 1350(sgl) SGD 1500 (duo)
2600,"$3,600",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675058,"No owner, Huge Master rm w good size balcony & attached bathrm, Video Tour available on request"
2601,$950,Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675057,"No owner, One pocket room at One Devonshire near Somerset Mrt"
2602,"$1,900",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675056,"Privacy, no owner, common room at UE Square, Near Fort Canning Mrt"
2603,"$2,900",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675055,"Privacy, no owner, Huge Master room at UE Square, Near Fort Canning Mrt"
2604,"$9,999",Whole Unit , Sentosa,https://rentinsingapore.com.sg/rooms-for-rent/ID675054,"Beautiful Sea & Pool view with nice huge patio , 4+1bedroom, The Coast"
2605,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675053,Good layout 4br + 1maid's with Private lift 3186sqft at Ardmore Residences
2606,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675052,"Nice layout Penthouse 5Bedrooms + 1 Family beside CBD, Mrt, Clarke Quay, Aspen Heights"
2607,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675051,"PentHouse 2 storey, Duplex, Sky Terrace, Roof top pool, Jacuzzi, Out door patio , 4bedroom + Family"
2608,"$5,500",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675050,2Bedroom + 2Bathroom + S + 2 Good size Balcony at The Peak @ Cairnhill II
2609,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID675049,"3 Storey Bungalow House with Private Lift, 5 Bedrooms En-Suite"
2610,$750,Room for Rent , Lavender,https://rentinsingapore.com.sg/rooms-for-rent/ID188806, ROOM FOR 1 NEAR LAVENDER MRT
2611,$900,Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID323234,Modern and cozy room for rent
2612,$900,Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID562686,Cozy room for rent
2613,$950,Room for Rent , Bedok,https://rentinsingapore.com.sg/rooms-for-rent/ID675090,Common room at 151 bedok reservoir road for rent! Aircon wifi! 
2614,$950,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID664435,Common room Blk 544 Ang Mo Kio Ave 10 @ $950 (WIFI)
2615,"$1,100",Room for Rent , Clementi,https://rentinsingapore.com.sg/rooms-for-rent/ID675064,Clementi common room ( immediate available) 
2616,$900,Room for Rent , Rochor,https://rentinsingapore.com.sg/rooms-for-rent/ID675062,"2mins walk to Jalan Besar Mrt, Common room at Veerasamy Road, Near Mrt, Bugis, Foods etc..."
2617,$700,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID675061,"Good size common room, 3mins walk to Fajar Lrt, food courts, supermarket"
2618,"$1,450",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID675060,"Female environment, Nice Pool view Common room at D'Nest, 7mins walk to Pasir Ris Mrt/ Shopping Mall"
2619,"$1,500",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID675059,"Female environment, Common rm with attached bathroom at D'Nest, 7mins walk Mrt"
2620,"$1,200",Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID675194,1 min walk Toa Payoh MRT - $1000 for 1 pax (any gender) ; $1200 for couple / 2 ladies 
2621,"$1,000",Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID675193,1 min walk Toa Payoh MRT - $1000 for 1 pax (any gender) ; $1200 for couple / 2 ladies 
2622,"$1,400",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID675192,2 x renovated room @ Blk 119d Kim Tian Road - $1400 for 1 lady (Aircon + WiFi) 
2623,"$1,000",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID675191,Renovated room - Blk 625B Tampines - $1000 for 1 guy (Aircon + WiFi)
2624,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID675190,3 mins walk AMK MRT - lady environment - Blk 716 AMK - $1000 for 1 lady 
2625,"$1,300",Room for Rent , Novena,https://rentinsingapore.com.sg/rooms-for-rent/ID675189,Near Braddell MRT/Marymount MRT/Caldecott MRT / Available 15 Aug
2626,"$6,000",Whole Unit , Paya Lebar,https://rentinsingapore.com.sg/rooms-for-rent/ID675091,Whole Unit @ Dashliving Esta Ruby
2627,"$6,300",Whole Unit , Geylang,https://rentinsingapore.com.sg/rooms-for-rent/ID675085,Whole Unit @ Dash Atrium
2628,"$5,300",Whole Unit , Geylang,https://rentinsingapore.com.sg/rooms-for-rent/ID675088,Whole Unit @ Dash Atrium
2629,$450,Room for Rent , Serangoon,https://rentinsingapore.com.sg/rooms-for-rent/ID675188,SHARE ROOM @ Blk 255 Ang Mo Kio - $450 for 1 guy (WiFi) - indian house
2630,"$5,500",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675618,2Bedroom + 2Bathroom + S + 2 Good size Balcony at The Peak @ Cairnhill II
2631,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID675617,"3 Storey Bungalow House with Private Lift, 5 Bedrooms En-Suite"
2632,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID675616,"7bedrooms with Private Pool at Goodwood Crescent, near CBD/Town area"
2633,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675615,"SkyPark @ Somerset, Bungalow in the Sky Duplex with Sky Garden 4bedrooms"
2634,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675614,Penthouse 2Bedroom + 2Bathroom + 2 Good size Balcony at The Peak @ Cairnhill II
2635,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675613,"Prime Location, Lloyd Sixtyfive, 3bedrooms Loft with high ceiling, Good size Balcony"
2636,"$1,300",Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID675586,Master room to rent
2637,"$1,300",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID675590,"MASTER BEDROOM RENT @ BLK-213, PASIR RIS STREET 21 NO COOKING ALLOWED"
2638,"$1,500",Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID675595,Peaceful room thats quick to the city
2639,$900,Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID675592,Single Common Room for rent out
2640,"$1,300",Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID675187,Near Braddell MRT/Marymount MRT/Caldecott MRT / Available 15 Aug
2641,$700,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID675186,Blk 611 Ang Mo Kio - $700 for 1 guy (Wifi) 
2642,$750,Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID675184,Blk 283 Bt Batok - $750 for 1 lady (WiFi) 
2643,$650,Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID675182,"Blk 229 Pasir Ris - $700 for 1 guy with WiFi, no aircon "
2644,$650,Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID675181,"Blk 229 Pasir Ris - $650 for 1 guy with WiFi, no aircon "
2645,"$1,500",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID675180,1 min walk Queenstown MRT - Master Room @ Blk 49 Strathmore Ave 
2646,$900,Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID675179,INDIAN HOUSE - for guy only - with aircon wifi 
2647,$450,Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID675178,INDIAN HOUSE - for guy only - with aircon wifi 
2648,$450,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID675177,"1 min walk Mayflower MRT, share room @ Blk 255 AMK - 1 guy (WiFi) "
2649,$950,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID675176,Blk 211 AMK - walk to AMK mrt - $950 for 2 guys (WiFi)
2650,$450,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID675111,1 min Mayflower MRT - share room for 1 indian guy (WiFi)
2651,"$1,200",Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID675110,Common room at 574 hougang street 51 for rent! Aircon wifi! 
2652,"$6,000",Whole Unit , Changi,https://rentinsingapore.com.sg/rooms-for-rent/ID675108,4bedrooms at Hedges Park Condominium with Huge Patio and Nice Pool View
2653,"$1,000",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID524756,"Room close to IMM, TOH GUAN ROAD"
2654,$750,Room for Rent , Choa Chu Kang,https://rentinsingapore.com.sg/rooms-for-rent/ID675106,Common room at 815a choa chu kang avenue 7 for rent! Wifi available! 
2655,$450,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID675105,1 min walk MRT - share room for 1 Indian Guy 
2656,"$1,200",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID675104,Common room at Summerdale for rent! Aircon wifi! Cooking allowed! 
2657,$450,Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID675103,Blk 475b Yishun - $900 for 2 guys (Aircon WiFi)
2658,$900,Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID675102,Blk 475b Yishun - $900 for 2 guys (Aircon WiFi)
2659,$450,Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID675101,Blk 475b Yishun - $450 for 1 guy (aircon wifi)
